"nom de l'enseigne";"date de l'export";"code de l'article";"libellé de l'article";"référence de la marque";"code EAN";"nom de la marque";"prix net HT du client dans l'agence";"prix public HT";"total ecocontribution HT";"disponibilité";"unité de vente (par m², ...)";"libellé unité de vente (par m², ...)";"conditionnement (par m², ...)";"libellé conditionnement (par m², ...)";"code nomenclature niv. 1";"libellé nomenclature niv. 1";"code nomenclature niv. 2";"libellé nomenclature niv. 2";"code nomenclature niv. 3";"libellé nomenclature niv. 3";"code nomenclature niv. 4";"libellé nomenclature niv. 4";"code nomenclature niv. 5";"libellé nomenclature niv. 5"
"dispano";"20211005";"6404144";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 310x153cm 8mm";"182304030100074";"";"GARNICA";"16.36";"20.44";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404140";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 250x122cm 30mm";"182304030100047";"";"GARNICA";"47.32";"59.07";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404108";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 250x122cm 15mm";"182304010100027";"";"GARNICA";"19.73";"24.63";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404116";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 310x153cm 8mm";"182304010100004";"";"GARNICA";"14.80";"18.48";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404109";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 250x122cm 18mm";"182304010100109";"";"GARNICA";"18.52";"23.12";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404110";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 250x122cm 22mm";"182304010100110";"";"GARNICA";"28.23";"35.24";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404137";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 250x122cm 18mm";"182304030100011";"3306940869583";"GARNICA";"29.07";"34.36";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404149";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 310x153cm 22mm";"182304030100076";"";"GARNICA";"37.66";"47.01";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404121";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 310x153cm 22mm";"182304010100112";"";"GARNICA";"32.03";"39.98";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404133";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 250x122cm 8mm";"182304030100029";"";"GARNICA";"14.09";"17.6";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404105";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 250x122cm 8mm";"182304010100107";"";"GARNICA";"11.90";"14.85";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404139";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 250x122cm 25mm";"182304030100079";"";"GARNICA";"36.03";"44.97";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404138";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 250x122cm 22mm";"182304030100072";"3306940869590";"GARNICA";"31.70";"39.57";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404115";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 310x153cm 5mm";"182304010100023";"";"GARNICA";"10.90";"13.61";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404111";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 250x122cm 25mm";"182304010100113";"";"GARNICA";"32.59";"40.69";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404143";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 310x153cm 5mm";"182304030100073";"";"GARNICA";"11.27";"14.07";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404147";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 310x153cm 15mm";"182304030100017";"";"GARNICA";"28.22";"35.22";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404134";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 250x122cm 10mm";"182304030100009";"3306940869569";"GARNICA";"14.13";"17.64";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404120";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 310x153cm 18mm";"182304010100006";"";"GARNICA";"23.87";"29.81";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404123";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 310x153cm 30mm";"182304010100025";"";"GARNICA";"45.01";"56.2";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404117";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL1 usage intér. milieu sec 310x153cm 10mm";"182304010100005";"";"GARNICA";"17.37";"21.68";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404151";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 310x153cm 30mm";"182304030100130";"";"GARNICA";"53.41";"66.69";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404136";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 250x122cm 15mm";"182304030100010";"3306940869576";"GARNICA";"24.03";"28.4";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6404145";"Contreplaqué Twin Globulus Elegance âme Peuplier faces Eucalyptus tranchées II/III collage CL3 usage ext. et milieu humide 310x153cm 10mm";"182304030100012";"";"GARNICA";"16.47";"20.54";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3589537";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL1 usage intér. milieu sec 310x153cm 30mm";"170508010100245";"";"GARNICA";"34.49";"43.04";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3197815";"Contreplaqué tout Peuplier Poplar Efficiency, âme Peuplier faces Peuplier B/BB, collage CL1 usage intér. milieu sec, 252x185cm 22mm";"170508010100173";"";"GARNICA";"23.80";"28.14";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3085730";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL1 usage intér. milieu sec 250x122cm 10mm";"170508010100073";"";"GARNICA";"10.94";"13.65";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3736028";"Contreplaqué tout Peuplier Poplar Efficiency, âme Peuplier faces Peuplier B/BB, collage CL1 usage intér. milieu sec, 310x185cm 18mm";"170508010100280";"";"GARNICA";"21.78";"27.22";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7135329";"Contreplaqué TEBOPLUS tout Peuplier collage classe 2 faces II/III format 250 x 122 cm hauteur 30mm, certifié PEFC 70%";"625012230202";"";"THEBAULT JEAN";"35.62";"44.46";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833358";"Contreplaqué tout Peuplier Allin Ply âme Peuplier faces Peuplier choix B/BB collage CL1 usage intér. 250x122cm 12mm";"PAN1429";"";"SAS ALLIN";"13.48";"16.84";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3814393";"Contreplaqué tout Peuplier Navy Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL3 certif CTB-X usage ext. et milieu humide 250x122cm 22mm";"170508030100130";"3306940869644";"GARNICA";"25.13";"31.38";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3435132";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL1 usage intér. milieu sec 250x122cm 25mm";"170508010100092";"";"GARNICA";"23.76";"29.66";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7844927";"Contreplaqué tout Peuplier âme et faces Peuplier fil long choix B/BB collage CL1 milieu sec E1 312x210cm 10mm";"M-BBB#31221010";"";"BRAGAPAN";"13.00";"16.23";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7135333";"Contreplaqué TEBOPLUS tout Peuplier collage classe 2 faces II/III format 310 x 153 cm hauteur 12mm, certifié PEFC 70%";"631015312202";"";"THEBAULT JEAN";"18.23";"22.77";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833375";"Contreplaqué tout Peuplier Allin Ply âme Peuplier faces Peuplier choix B/BB collage CL1 usage intér. 310x153cm 10mm";"PAN1434";"";"SAS ALLIN";"12.97";"16.2";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3085733";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL1 usage intér. milieu sec 250x122cm 18mm";"170508010100071";"";"GARNICA";"16.56";"20.69";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3085731";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL1 usage intér. milieu sec 250x122cm 12mm";"170508010100068";"";"GARNICA";"12.66";"15.79";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4014987";"Contreplaqué EFFICIENCY Poplar tout Peuplier âme Peuplier faces Peuplier B/BB collage classe 1 pour usage intérieur milieu sec format 310x185cm épaisseur 22mm";"170508010100407";"";"GARNICA";"26.13";"32.62";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3814388";"Contreplaqué tout Peuplier Navy Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL3 certif CTB-X usage ext. et milieu humide 250x122cm 8mm";"170508030100125";"";"GARNICA";"10.36";"12.93";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6034536";"Contreplaqué tout Peuplier Navy Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL3 certif CTB-X usage ext. et milieu humide 310x153cm 5mm";"170508030100094";"";"GARNICA";"7.41";"9.24";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7135321";"Contreplaqué TEBOPLUS tout Peuplier collage classe 2 faces II/III format 250 x 122 cm hauteur 5mm, certifié PEFC 70%";"625012205202";"";"THEBAULT JEAN";"13.05";"16.3";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833389";"Contreplaqué tout Peuplier Allin Ply âme Peuplier faces Peuplier choix B/BB collage CL1 usage intér. 310x185cm 25mm";"PAN1502";"";"SAS ALLIN";"27.75";"34.64";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7135337";"Contreplaqué TEBOPLUS tout Peuplier collage classe 2 faces II/III format 310 x 153 cm hauteur 25mm, certifié PEFC 70%";"631015325202";"";"THEBAULT JEAN";"34.27";"42.78";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3589530";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL1 usage intér. milieu sec 310x153cm 8mm";"170508010100235";"";"GARNICA";"11.03";"13.77";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3085728";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier BB/BB collage CL1 usage intér. milieu sec 250x122cm 5mm";"170515010100114";"";"GARNICA";"6.38";"7.96";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7135335";"Contreplaqué TEBOPLUS tout Peuplier collage classe 2 faces II/III format 310 x 153 cm hauteur 18mm, certifié PEFC 70%";"631015318202";"";"THEBAULT JEAN";"25.80";"32.22";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3814391";"Contreplaqué tout Peuplier Navy Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL3 certif CTB-X usage ext. et milieu humide 250x122cm 15mm";"170508030100128";"3306940869620";"GARNICA";"15.10";"18.85";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833380";"Contreplaqué tout Peuplier Allin Ply âme Peuplier faces Peuplier choix B/BB collage CL1 usage intér. 310x153cm 25mm";"PAN1504";"";"SAS ALLIN";"28.65";"35.77";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3589533";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL1 usage intér. milieu sec 310x153cm 15mm";"170508010100147";"";"GARNICA";"16.02";"20.01";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833360";"Contreplaqué tout Peuplier Allin Ply âme Peuplier faces Peuplier choix B/BB collage CL1 usage intér. 250x122cm 18mm";"PAN1059";"";"SAS ALLIN";"18.61";"23.23";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3823553";"Contreplaqué tout Peuplier Poplar Efficiency, âme Peuplier faces Peuplier B/BB, collage CL1 usage intér. milieu sec, 310x185cm 30mm";"170508010100313";"";"GARNICA";"38.88";"48.53";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7135330";"Contreplaqué TEBOPLUS tout Peuplier collage classe 2 faces II/III format 310 x 153 cm hauteur 5mm, certifié PEFC 70%";"631015305202";"";"THEBAULT JEAN";"13.88";"17.34";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"7833355";"Contreplaqué tout Peuplier Allin Ply âme Peuplier faces Peuplier choix B/BB collage CL1 usage intér. 250x122cm 5mm";"PAN1426";"";"SAS ALLIN";"6.55";"8.18";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6034532";"Contreplaqué tout Peuplier Navy Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL3 certif CTB-X usage ext. et milieu humide 310x153cm 22mm";"170508030100097";"";"GARNICA";"26.92";"33.62";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3814392";"Contreplaqué tout Peuplier Navy Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL3 certif CTB-X usage ext. et milieu humide 250x122cm 18mm";"170508030100129";"3306940869637";"GARNICA";"21.74";"27.14";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"3589536";"Contreplaqué tout Peuplier Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL1 usage intér. milieu sec 310x153cm 25mm";"170508010100172";"";"GARNICA";"28.27";"35.3";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"6034529";"Contreplaqué tout Peuplier Navy Poplar Efficiency âme Peuplier faces Peuplier B/BB collage CL3 certif CTB-X usage ext. et milieu humide 310x153cm 12mm";"170508030100101";"";"GARNICA";"16.62";"20.76";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
